BUDGET,POPULARITY,REVENUE,VOTE_AVERAGE,VOTE_COUNT,release_year,release_month
5000000,18.649,43884652,7.5,2313,2014,5
60000000,15.893,105178561,6.3,1120,2001,6
25000000,15.394,17772506,5.8,420,2008,4
10000000,22.792,83557872,7.8,6054,2000,1
15000000,18.637,30524763,5.8,275,1992,10
30000000,13.889,2527904,6.7,640,2011,9
22000000,17.637,22400154,4.8,553,2005,12
20000000,16.297,14710975,6.6,1757,2014,12
61000000,18.039,441809770,7.4,3986,2012,12
100000000,26.135,235926552,7.0,4338,2001,6
25000000,23.135,281929795,6.7,3471,2001,4
40000000,22.635,92913171,6.6,2469,2004,12
18000000,13.882,50083616,7.3,761,1994,12
31000000,22.387,161772375,6.7,4281,2012,2
30000000,20.031,51132598,6.5,1274,1994,3
8000000,21.628,22168359,5.4,712,1989,11
100000000,24.636,93920758,6.7,2815,2015,11
55000000,17.776,70692101,6.9,1456,1998,9
28000000,16.38,68896829,5.9,1128,2014,4
40000000,17.782,111811453,6.0,1913,2015,3
100000000,24.373,82102379,4.5,2326,2004,7
20000000,19.873,29170410,5.7,186,2004,8
40000000,16.371,46546197,5.0,336,2004,1
6000000,17.374,32438988,4.5,1615,2013,1
60000000,21.375,108255770,6.6,1228,2014,10
20000000,17.869,117224271,6.5,899,2010,10
20000000,12.823,98690254,7.8,6092,2015,6
75000000,20.066,226904017,5.9,1787,2011,10
12850990,21.865,3984669,6.8,1032,2008,12
17000000,21.472,119100758,6.3,3816,2016,6
23000000,16.611,51881013,4.0,601,1987,7
45000000,17.771,173185859,6.4,4339,2016,5
13000000,12.609,71079915,6.2,757,1989,7
25000000,18.559,25965144,7.4,910,1990,2
3500000,17.558,28215918,7.1,1074,1995,4
82000000,25.412,89792502,6.1,3335,2011,3
30000000,17.959,130786397,6.6,2640,2011,2
22500000,25.065,29252978,7.4,5488,2016,4
32000000,22.008,83615414,5.6,843,2011,2
7000000,16.906,36433975,4.5,362,2014,8
36000000,19.952,86157237,5.6,1364,2011,2
35000000,19.799,86369815,6.2,1585,2005,7
15000000,15.85,32721635,6.4,1051,2009,3
55000000,16.102,9489829,5.4,816,2013,1
35000000,21.597,113374103,5.8,964,1995,7
40000000,26.562,158733820,7.4,5714,2005,1
8000000,24.049,74952305,6.8,5180,2010,9
25000000,22.096,20796847,6.5,1629,2004,2
75000000,15.993,114660784,7.0,1264,2002,1
10000000,19.355,61621140,7.2,3134,2017,5
15000000,19.791,120207127,7.2,2917,1987,6
85000000,19.593,194168700,7.0,3310,2006,8
25000000,19.496,71009334,5.2,1293,2013,10
37000000,18.044,96047633,6.0,1356,2011,1
50000000,22.991,119137784,6.5,859,2002,10
95000000,20.838,250288523,6.5,2788,1998,7
5500000,16.106,38830219,5.8,133,2018,10
73000000,16.586,151493655,6.7,2166,1999,4
15000000,13.645,77947607,7.0,548,2016,7
88000000,24.337,105316267,5.7,1926,2005,8
4500000,24.834,58853106,6.1,1188,1980,5
30000000,19.783,200512643,7.4,1991,1990,2
160000000,15.034,61698899,6.6,1146,1999,8
27000000,23.534,115505027,6.8,2207,2004,1
155000000,26.426,167298192,5.9,2311,2004,11
42000000,11.832,63781810,6.2,444,2002,5
63000000,21.29,920100000,7.9,11284,1993,11
4000000,21.23,16491080,8.0,6879,1996,2
22000000,23.728,505000000,7.2,3753,1990,12
13500000,13.986,40075446,5.6,195,2016,4
5000000,14.587,10166820,6.1,938,2016,3
39000000,26.37,288752301,6.7,2470,1988,6
5500000,16.525,141195658,6.6,1358,1965,11
56000000,18.072,57223890,6.2,955,2004,2
40000000,20.072,103071443,6.4,679,2007,12
50000000,18.52,104478416,6.7,2809,2005,4
43000000,17.07,56681566,4.9,1552,2005,1
4000000,19.841,64978931,8.2,843,2018,6
50000000,21.266,41482207,6.4,1603,1990,6
30000000,19.266,152427960,6.2,1178,1985,5
48000000,17.766,197079546,6.7,3213,2002,3
20000005,16.817,50710400,6.8,278,2006,10
35000000,26.26,321731527,6.6,1791,1992,5
55000000,17.563,63408614,6.4,1166,1989,12
3500000,15.168,7339398,6.8,95,2012,11
270000000,21.265,391081192,5.6,2903,2006,6
12000000,14.462,78868508,6.6,852,1982,7
45000000,19.061,170362582,5.7,773,1994,7
26000000,23.061,110230332,6.3,2580,2003,5
90000000,16.811,69131860,5.4,813,1998,11
45000000,18.812,19652185,5.9,890,2009,9
50000000,19.312,219788712,5.8,1122,2013,9
22000000,16.506,26570463,5.7,388,1997,5
50000000,14.055,44434439,5.8,1004,2005,9
31115000,17.803,71000000,7.0,393,1963,12
36000000,23.699,33459416,7.1,2822,1996,2
80000000,17.048,15071514,5.9,901,2007,8
6500000,17.545,57504069,7.5,989,1991,12
23000000,21.748,150816700,6.7,1716,2008,2
1500000,14.056,779820,5.3,503,2016,9
475000,17.045,3919254,6.9,761,2006,3
12000000,17.545,56309766,5.7,650,2008,1
25000000,24.995,216639112,8.2,5117,2011,9
68000000,15.046,68267862,5.5,1628,2012,7
52000000,18.992,116112375,8.0,3484,1995,11
79000000,16.542,173013509,6.9,1169,2003,12
116000000,19.541,178127760,6.0,1105,1997,7
10000000,22.989,36230219,6.2,1731,1985,6
37000000,14.038,37962774,5.3,625,1986,1
8000000,15.792,26049082,6.1,2064,2014,1
60000000,16.437,129832389,5.8,1588,1996,11
75000000,20.788,341432090,6.5,5094,2008,6
24000000,13.806,17506878,6.7,501,2018,8
27500000,15.734,187500000,6.3,1182,1983,5
10000000,18.036,66984887,4.9,1040,2010,11
20000000,21.745,45056771,5.7,1479,2017,6
2800000,16.48,60922980,7.4,1146,1976,6
100000000,16.281,242295562,6.0,1155,1996,6
45000000,21.178,212000000,6.5,2631,2000,12
33000000,19.786,77068246,6.1,1917,2016,6
30000000,15.529,68369434,5.6,966,2008,7
25000000,20.279,99357138,7.0,2627,2012,4
15000000,12.974,42724017,6.7,559,1986,5
60000000,18.278,135511030,6.1,2074,2014,1
19000000,16.286,45158254,5.7,1682,2017,9
6000000,19.52,14717854,6.1,205,1977,7
32000000,24.938,94539426,6.4,1559,2018,4
2000000,21.869,11000000,8.4,2052,1940,10
40000000,16.471,178866158,6.5,2609,2009,6
50000000,22.679,174503458,7.0,3331,2017,1
58000000,22.319,71664962,6.7,4925,2010,10
6000000,22.716,27165581,7.0,477,2005,11
80000000,25.792,214104620,6.6,2992,2009,1
19000000,14.263,40996665,5.9,378,1986,5
56000000,15.767,19701164,5.9,1003,2013,1
55000000,17.962,149022650,6.7,1590,1992,7
39000000,20.712,38869464,7.4,2398,2005,3
8000000,20.759,17092453,5.2,288,1992,8
7000000,23.41,60611975,7.9,5094,1996,8
31000000,22.01,177394432,7.5,1413,2002,7
21000000,14.759,41170784,7.8,1216,2007,5
4000000,17.557,2514679,6.4,170,2019,10
42000000,23.008,178311729,6.0,1989,2004,1
60000000,17.712,30800231,6.3,1002,2014,2
15000000,20.007,66000000,5.5,394,1995,6
4798235,16.359,209696,6.4,990,2011,8
25000000,16.364,24121245,7.1,3119,2016,9
15000000,16.955,51053787,6.1,1211,2005,12
27000000,11.009,44352417,6.3,618,2008,6
15000000,13.254,722932,7.0,252,2001,5
26000000,15.753,28818995,5.5,434,2004,12
17000000,13.001,55534455,6.2,926,2003,2
30000000,25.452,216763646,7.9,6384,2004,12
40000000,24.15,160583018,6.2,2301,2003,3
16500000,18.201,87892388,7.3,3441,2006,8
8000000,17.748,69821334,6.2,821,1984,9
10400000,18.498,7825000,6.6,409,1989,7
1000000,18.703,62882090,5.5,2438,2015,4
50000000,23.146,152000000,7.1,4128,2007,1
1100000,22.194,4105187,7.4,2127,2011,11
78000000,20.59,179265204,5.9,2747,2003,11
80000000,12.19,90874570,7.0,831,1999,12
23000000,17.461,34934009,8.3,1323,2018,10
35000000,21.989,72436439,6.2,1189,2008,8
927262,15.185,2500000,8.2,1026,1944,6
70000000,19.91,277448382,5.9,2969,2002,9
40000000,18.239,124827316,6.2,1169,2016,1
25000000,11.981,34942188,5.5,621,2011,9
52000000,16.729,52826594,6.2,1338,2010,4
5773100,16.479,18144030,6.3,285,2010,5
130000,19.625,27000000,7.4,639,1972,1
22000000,18.474,10696210,4.7,731,1993,4
75000000,15.975,183031272,6.8,974,1994,5
75000000,18.479,132274484,5.8,1922,2011,8
75000000,18.696,395044706,7.2,2407,2018,9
11000000,20.486,29355203,6.5,1365,2015,6
50000000,20.176,55181129,5.7,928,2006,7
36000000,17.925,12532777,7.5,4190,1997,7
52000000,22.177,609841637,6.9,4689,2008,2
2000000,15.925,9250000,7.4,1225,1962,6
12500000,18.223,12281551,7.6,1669,1993,9
6000000,16.675,44703995,7.5,2369,2008,7
12000000,21.424,42931041,6.6,2422,2006,8
90000000,18.316,199850315,6.0,3863,2013,7
5000000,19.121,8203235,7.5,3349,2004,9
16000000,12.97,5367030,6.6,403,2007,9
90000000,19.619,250649836,6.9,2484,1998,11
45000000,25.218,113916474,6.2,1399,2000,7
25000000,13.215,36400360,6.0,358,1997,2
9000000,23.965,27105095,5.7,460,2006,3
55000000,10.846,11466088,5.3,126,1997,9
20000000,17.888,38673750,7.3,587,2018,12
85000000,15.958,137298489,6.3,1640,1993,6
20000000,15.712,24261569,6.6,1571,2013,3
20000000,24.113,46089287,6.8,3738,2013,7
25000000,17.66,114977104,6.8,3229,2010,4
80000000,24.559,157107755,6.7,4307,2010,11
140000000,25.255,285444603,6.6,1664,1998,10
75600000,16.557,12506188,5.1,384,2006,11
3000000,16.701,12090735,6.4,579,1988,12
47000000,18.703,10539000,4.7,909,2010,6
50000000,25.2,40828540,5.7,1553,2009,3
878000,21.851,10462500,8.1,3354,1942,11
85000000,17.601,162242962,7.6,1892,2005,6
75000000,13.45,13596911,6.2,630,2001,7
30000000,21.201,55583804,5.5,1025,2010,2
9000000,20.658,78988148,7.5,4127,2016,11
22000000,16.86,11942780,6.3,755,2017,11
30000000,17.194,45867333,5.7,723,2002,7
22000000,12.943,67000000,6.6,312,1988,10
10500000,15.457,27397655,5.8,1570,2017,6
28000000,18.193,47053625,4.8,363,2000,12
72000000,14.189,27642707,7.1,732,2001,10
20000000,21.941,79114085,6.7,1513,1982,2
2800000,23.391,26000000,8.1,1817,2003,2
2000000,18.64,78898765,7.1,1789,1963,11
55000000,20.142,187361754,5.9,2022,2011,6
70000000,12.689,177841558,6.4,724,1999,9
14800000,15.696,117813057,6.2,1345,2015,1
19000000,21.689,35300645,6.2,862,2007,4
10000000,16.638,10827810,7.4,1875,1999,2
100000000,13.186,35168966,6.4,587,2002,7
14000000,19.584,316360478,7.2,2494,1984,11
40000000,18.635,285176741,6.4,3130,2005,7
3000000,15.931,18999718,6.2,756,1970,1
28000000,25.019,27139524,6.1,2101,2015,8
5000000,18.689,5879736,8.0,4544,2016,2
6000000,21.879,181813770,7.4,5104,1978,7
7000000,14.931,47405566,6.9,628,2009,12
19500000,15.186,34854990,6.4,938,2015,10
20000000,16.181,24145613,6.7,1382,2010,1
17000000,19.928,65535067,5.9,886,1999,10
29000000,17.177,98185582,6.3,1410,2003,11
15000000,15.682,59209,5.9,1051,2014,2
4000000,14.425,13008928,7.3,1515,1988,11
40000000,19.177,190212113,6.3,2024,2003,12
20000000,24.958,5472914,8.4,3215,1984,5
30000000,13.675,35294470,6.1,644,2005,1
50000000,18.624,110206216,7.2,3104,2011,9
75000000,20.922,260696994,6.3,3220,2005,10
35000000,15.668,40263020,6.4,559,1999,12
25000000,15.37,2000000,6.1,490,2008,9
9500000,13.617,14560247,7.1,904,1990,8
120000000,20.917,259175788,5.5,2146,2003,6
40000000,11.929,413844,6.1,171,2017,10
57000000,13.916,115267375,6.5,1361,1996,5
1288000,13.412,6000000,7.9,937,1940,3
32000000,19.363,113019290,7.4,1893,2008,2
25000000,16.866,153997819,6.3,1594,2014,7
16000000,16.913,56032889,7.1,2721,2010,12
38000000,22.116,90247624,7.7,4917,2013,2
47000000,22.163,2331721,7.9,4319,2009,6
80000000,14.66,39459427,6.5,587,2000,2
45000000,14.409,10667893,5.0,364,1999,5
92000000,23.311,195702811,6.6,3995,2008,9
48000000,20.111,112462508,5.5,1435,2010,1
6500000,15.164,16861137,5.0,646,2014,4
15000000,12.86,35097815,7.1,1167,2009,6
65000000,20.411,44806783,5.6,1072,2012,3
5000000,20.959,9760104,7.6,3870,2009,12
130000000,18.66,150406466,6.0,998,2011,11
35000000,13.407,64350171,5.8,418,1995,10
70000000,15.907,86658558,6.6,989,2007,8
5500000,13.91,99067206,7.7,569,2013,7
12000000,18.168,14301505,5.6,931,2017,7
52000000,18.107,216485654,5.9,2325,2010,10
31000000,12.405,24185781,6.5,295,2001,7
35000000,15.655,75395048,7.6,1088,2002,1
1500000,16.65,14697005,6.7,817,1989,4
12000000,19.802,1594955,6.8,1472,2009,10
2500000,20.399,11403529,7.5,2557,1963,3
100000000,17.651,278731369,6.2,3989,2010,8
60000000,20.543,219417255,7.3,5156,2004,6
20000000,12.847,17280326,5.8,473,2009,3
100000000,17.345,211989043,5.9,1117,1999,11
18000000,14.895,41009669,6.1,965,2006,7
13000000,18.154,9101546,7.5,1195,2016,11
22000000,15.642,13555988,6.5,253,2000,10
6000000,14.145,13231461,6.6,800,2012,7
180000000,17.542,372234864,6.0,3334,2007,4
35000000,20.649,61181942,6.9,2329,2015,9
5000000,18.142,38610009,5.4,396,2009,12
10000000,17.139,4160851,7.3,1156,1992,3
100000000,19.842,167805466,6.5,2356,2010,4
44000000,17.591,48190704,7.0,1716,2010,7
26000000,24.611,181096164,6.5,1318,1991,7
70000000,17.139,104945765,5.7,1374,2009,11
900000,13.886,6980986,4.8,116,1992,1
20000000,19.539,149281606,5.2,695,2008,3
28000000,16.141,134402450,6.4,1531,2013,10
66000000,21.388,177584879,7.3,2387,2011,12
12000000,16.283,22921898,7.0,1097,1998,11
35000000,17.882,139000000,6.4,1081,1979,7
55000000,12.386,89519773,7.2,1649,2010,11
1000000,16.384,27762648,6.2,685,2005,1
30000000,16.135,13521829,4.9,334,2011,4
1300000,14.632,447741,6.0,324,2002,8
5904067,17.889,12975143,6.6,794,2015,8
7200000,15.83,116019547,6.4,1237,1971,12
1500000,10.517,2300000,6.7,330,1984,2
32000000,14.779,156167015,6.2,1173,1989,7
20000000,17.829,57588485,6.7,265,2002,12
10000000,18.635,14333790,6.3,1583,2015,12
2800000,13.133,1826705,5.3,774,2014,9
22000000,21.626,424208848,7.9,2677,1990,3
50000000,13.074,49000000,4.7,257,1994,2
650000,17.123,55000000,7.5,1269,1978,2
19000000,15.397,29152618,6.2,201,2018,10
2000000,21.123,13129846,8.0,1687,1962,12
29000000,21.337,48453605,6.7,2269,2017,8
15000000,14.323,8762890,6.0,394,2008,8
20000000,18.872,48548426,3.8,580,2006,2
4000000,20.369,125728258,6.4,473,1981,11
42000000,16.073,46221189,6.4,1811,2012,1
70000000,20.37,374111707,6.4,2692,2000,12
24000000,23.121,23081726,6.3,1203,2010,11
258158,13.64,6897446,7.5,821,2018,10
55000000,17.068,65664721,6.4,1292,2006,1
28210303,16.379,7793,6.1,640,2017,6
20000000,14.864,33526835,6.2,224,2002,11
62000000,24.387,1060056,7.0,850,1997,9
60000000,22.963,313542341,7.9,7058,2001,11
10000000,18.362,41000000,6.6,1700,1996,2
35000000,13.071,211952420,6.4,2228,2016,9
7500000,18.564,10109659,5.7,1066,2012,10
30000000,10.615,114281051,6.1,524,2012,7
1600000,17.734,5750000,7.2,69,2019,11
130000000,22.063,371876278,5.5,4361,2013,3
839727,21.007,23217674,8.1,3322,1941,4
20000000,21.358,216197492,5.5,3562,2011,5
5000000,14.115,6341855,5.3,396,2016,1
33000000,16.105,62022014,5.3,1103,2006,6
2000000,21.104,271842,8.4,2048,1954,4
4500000,19.557,6566916,7.6,1533,2014,3
9500000,15.801,111584787,6.6,1263,1967,6
100000,15.058,42664410,4.8,700,2015,10
25000000,13.354,2054941,6.0,569,2013,4
23000000,19.349,179519401,6.8,637,1995,11
3000000,19.099,22182353,7.2,2717,1963,12
25000000,16.854,129115,6.6,255,2014,10
7000000,16.794,161777836,6.5,1199,1973,5
30000000,22.147,151119219,7.5,5209,2011,11
45000000,10.369,21075014,5.7,341,1996,7
4500000,16.842,3813293,5.8,231,1988,4
43000000,16.051,47309313,7.2,2370,2016,1
30000000,19.093,105173115,6.5,2355,2008,4
9804690,11.85,2341534,6.6,1259,2016,5
15000000,19.891,377910544,7.7,7642,2008,12
40000000,24.156,161834276,5.9,1928,2000,3
4000000,13.339,8095658,6.1,319,2007,2
60000000,17.838,26673242,6.4,1617,1997,8
56000000,21.787,198636868,6.0,2165,2005,4
25000000,15.586,156822020,7.7,4148,2003,7
32000000,17.838,18409891,6.3,1271,2010,3
30000000,23.836,212385533,6.3,2767,1995,10
20000000,16.083,153698625,6.2,1177,1993,7
14000000,14.836,875386,5.6,263,2009,1
14000000,19.031,185438673,6.8,1151,1977,7
30000000,23.282,84646831,3.8,1047,2008,1
100000000,20.831,202026112,6.1,1572,2005,12
90000000,13.829,60874615,5.9,871,2000,10
58000000,11.329,53672080,6.1,371,1995,12
10500000,14.578,14144000,5.1,283,1988,10
6000000,15.328,254700832,6.7,1694,1994,9
5000000,12.081,3099314,7.1,1037,2011,9
20000000,17.586,8821329,5.6,436,2016,4
8200000,12.776,80035402,6.6,1304,1984,2
135000000,16.327,163794509,5.9,1098,2006,7
5000000,15.824,7556,4.3,344,2015,5
20000000,15.527,64822796,6.8,1431,2008,2
19250000,12.076,8112712,6.2,210,2004,12
30000000,18.824,29359216,6.8,899,1996,7
100000000,19.073,291420351,6.4,1176,2000,7
19000000,12.073,69631118,5.5,405,2004,8
25000000,14.821,2405420,4.0,298,2005,10
60000000,18.321,204594016,6.2,1655,2010,12
10000000,12.216,86572238,6.7,1125,1984,3
30000000,11.817,75000000,4.3,232,1997,12
30000000,15.016,33013805,6.8,701,2002,12
14000000,18.814,63513743,6.8,388,1993,7
25000000,18.564,4165675,5.4,192,2005,7
250000,19.213,501818,6.8,3046,1997,9
25000000,20.539,14454622,5.4,1022,2019,1
30000000,19.81,163644662,6.9,963,1998,7
86000000,14.061,14373825,6.4,887,2007,11
25000000,18.762,36993168,5.7,735,2010,6
30000000,16.308,254134910,6.1,1985,1995,7
45000000,13.958,30822861,5.4,375,2007,11
90000000,17.558,182290266,5.5,1348,2003,11
34000000,16.512,64197205,6.3,246,2013,12
50000000,16.564,55969000,4.8,1634,2016,6
44000000,18.055,368875760,7.4,2736,1993,6
25000000,15.308,27122040,6.1,886,2011,8
10000000,13.804,21630088,6.1,380,1988,6
60000000,16.456,242717113,7.2,3395,2008,12
6000000,20.303,30000000,7.9,2353,1974,6
100000000,18.006,170432927,6.3,2807,2010,6
24000000,13.554,23510601,5.5,162,2003,1
25000000,23.814,26800152,6.1,877,2017,1
17000000,15.306,9627492,4.3,277,2012,8
13000000,19.504,109421911,7.6,2023,2009,2
600000,16.301,185898,3.9,286,1995,9
1800000,10.19,31623833,6.9,371,1987,8
12000000,14.047,15942628,5.4,113,1989,10
23000000,19.247,185991646,6.0,1152,1998,6
40000000,23.727,26559557,6.3,2722,2017,2
1200000,17.042,112892319,7.6,1782,1975,8
5000000,17.254,19280931,5.8,1559,2017,9
4000000,22.24,402352579,8.0,2672,1939,12
1500000,12.188,2375097,7.2,466,1998,1
12000000,18.789,43493123,6.2,970,2008,4
62000000,16.536,215887717,6.6,879,1994,3
40000000,23.496,29918745,6.1,1429,2016,10
30000000,14.792,87937815,6.2,1405,2014,1
3000000,14.744,14016568,6.2,356,2016,5
52000000,19.936,205668210,5.8,1898,2006,1
55000000,19.485,330444045,6.6,4168,2000,6
45000000,16.284,92374674,6.7,1339,2005,11
15000000,22.041,64191523,7.6,4562,2015,1
10000000,13.535,91196419,5.6,543,2005,7
45000000,12.782,117615211,6.7,661,1994,7
160000000,18.983,164508066,4.5,1021,1997,6
1987650,14.535,19152480,6.6,1883,2010,9
53000000,23.611,98837872,6.4,2467,2015,4
40000000,16.232,108332743,6.4,2029,2009,5
25000000,21.235,65663276,7.4,4595,2015,4
43000000,22.779,93983911,6.6,1363,2005,7
10000000,17.79,29820616,7.2,2516,2017,12
6400000,23.531,11019975,5.1,939,2012,3
100000000,23.53,310650585,5.6,2348,2010,12
30000000,17.775,80630608,6.6,1728,2011,9
70000000,19.322,38629478,4.9,440,2006,3
33000000,17.771,312016858,6.2,2261,1999,8
30000,14.052,44652,5.0,134,2019,5
17000000,15.02,6735922,6.1,569,1986,2
25000000,12.272,70442940,5.6,1362,2008,8
25000000,23.507,77278331,6.5,2735,2011,11
75000000,14.771,875457937,6.2,6438,2016,6
1500000,12.036,14293601,6.2,1010,2018,2
30000000,15.272,64626786,5.0,894,2011,12
2500000,21.468,124881062,7.4,2263,1964,9
31000000,15.266,231605150,6.8,2094,1992,5
40000000,16.516,12303411,6.9,548,1985,12
8000000,15.025,8810591,5.7,1025,2016,1
53000000,19.965,83282296,7.4,3001,2001,4
126000000,22.766,162949164,6.7,3800,2005,7
45000000,23.46,186003591,7.4,3775,2006,3
8000000,14.679,11165901,7.1,735,2017,10
25000000,17.963,30207393,6.8,3319,2007,5
7000000,15.265,10765283,7.6,1737,2011,9
25000000,15.527,25601244,5.8,426,2017,12
65000000,10.762,163247198,6.1,1027,2006,9
40000000,17.261,60474340,6.6,1781,2006,5
60000000,15.262,87784194,6.8,1137,2009,4
20000000,20.018,183936074,6.5,3205,2016,7
5000000,17.758,64282312,6.2,894,2002,10
30000000,11.516,43763247,6.5,1963,2016,11
22000000,16.507,84772742,5.0,791,2001,1
50000000,18.856,314178011,7.4,2396,1997,12
40000000,20.754,91753202,6.3,925,2001,11
50000000,16.354,30303072,6.3,938,1995,6
39000000,20.755,101344412,6.9,1682,2009,8
40000000,18.352,141069860,6.1,1964,2001,1
3328289,11.794,2407571,6.7,150,2019,8
15000000,17.303,102836002,5.5,743,2009,1
28000000,14.453,40547440,5.7,1134,2011,11
5883687,17.262,52946454,7.6,105,2017,3
30000000,19.498,163649270,6.6,554,1999,7
5600000,20.5,18469680,6.6,1259,2009,9
18000000,15.246,35348597,6.9,1146,1995,7
58000000,16.75,50365377,6.1,318,2012,1
75000000,13.997,215663859,5.9,642,2000,8
10000000,13.502,10835752,6.7,335,2015,3
27000000,17.947,101624843,6.6,2505,2008,6
30000000,17.497,967000,5.4,452,2010,3
53000000,14.495,95226116,5.4,596,2005,4
18000000,18.994,251212670,6.5,1620,1997,3
10000000,15.744,17979739,5.2,152,1997,3
17000000,14.349,3758328,6.2,580,2014,11
15000000,17.243,27462041,6.3,1379,2011,9
75000000,17.196,59418613,6.2,885,2012,6
60000000,18.992,37141130,5.1,636,1998,4
2000000,15.756,11303040,7.4,1703,2017,6
50000000,13.94,189859560,6.5,1379,1995,10
